"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","database","comparison"
"R-HSA-2514856","The phototransduction cascade",25,-0.449054792741916,-1.08095267382195,0.344086021505376,1,1,2301,"tags=32%, list=14%, signal=28%","5588/9187/2868/131890/3000/1258/2979","REACTOME","12"
"R-HSA-1296071","Potassium Channels",60,0.388824199895894,1.07809250677452,0.344405594405594,1,1,1335,"tags=23%, list=8%, signal=22%","610/3747/3782/23416/10089/3773/2785/81033/3767/2788/3756/3743/3770/3777","REACTOME","12"
"R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER",64,-0.360204990187487,-1.04697207522688,0.344907407407407,1,1,5342,"tags=48%, list=32%, signal=33%","5435/54107/10450/10714/6233/3980/57654/51426/9716/6119/7874/9978/2071/4331/3978/6118/5981/5436/1022/2068/3150/5427/5426/8451/6917/902/5982/5425/2074/5983","REACTOME","12"
"R-HSA-76005","Response to elevated platelet cytosolic Ca2+",109,0.347063031269528,1.04837620957795,0.345,1,1,2398,"tags=18%, list=15%, signal=16%","7450/1/2157/1675/3700/2277/5345/948/3481/5919/7057/197/335/29106/83706/6414/135228/7043/27154/6678","REACTOME","12"
"R-HSA-190840","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane",14,0.539202231163351,1.12588845349115,0.345588235294118,1,1,497,"tags=14%, list=3%, signal=14%","81027/10382","REACTOME","12"
"R-HSA-6806667","Metabolism of fat-soluble vitamins",44,-0.395487131063746,-1.06579170740049,0.346511627906977,1,1,821,"tags=14%, list=5%, signal=13%","55937/1594/10082/9227/8029","REACTOME","12"
"R-HSA-8866910","TFAP2 (AP-2) family regulates transcription of growth factors and their receptors",10,-0.563551353052047,-1.13350828745753,0.346638655462185,1,1,38,"tags=20%, list=0%, signal=20%","1081","REACTOME","12"
"R-HSA-399956","CRMPs in Sema3A signaling",14,-0.522977069539948,-1.12752399405157,0.347161572052402,1,1,3362,"tags=43%, list=20%, signal=34%","1808/1809/8851/56896/10570","REACTOME","12"
"R-HSA-1638091","Heparan sulfate/heparin (HS-GAG) metabolism",46,0.404777371022841,1.06716170874252,0.34965034965035,1,1,1237,"tags=13%, list=7%, signal=12%","9956/221914/63827/64711/2719/9953","REACTOME","12"
"R-HSA-70153","Glucose transport",41,-0.407447166057644,-1.07666982586531,0.351543942992874,1,1,3592,"tags=37%, list=22%, signal=29%","85414/6513/9818/3099/55974/3098/23165/144195/79023/9688/23225/129401/6517/6514","REACTOME","12"
"R-HSA-2129379","Molecules associated with elastic fibres",33,0.429586862942156,1.08190027386624,0.355633802816901,1,1,1509,"tags=24%, list=9%, signal=22%","84467/8076/90187/4239/10516/4237/4052/4054","REACTOME","12"
"R-HSA-3214841","PKMTs methylate histone lysines",56,0.39076159621912,1.06247500372154,0.359511343804538,1,1,4564,"tags=41%, list=28%, signal=30%","8351/8355/8357/8363/8085/8365/9739/11091/84444/8370/9757/8353/64324/6839/79813/8726/29072/4297/387893/23067/4791/84787/5970","REACTOME","12"
"R-HSA-167044","Signalling to RAS",211,0.317884075734463,1.03673434076031,0.362459546925566,1,1,1853,"tags=9%, list=11%, signal=9%","115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/6300/152831/22866/5924/2069/1742/409/1849/2247","REACTOME","12"
"R-HSA-5223345","Miscellaneous transport and binding events",17,0.491555639734296,1.07264548731325,0.363302752293578,1,1,1544,"tags=12%, list=9%, signal=11%","119/152519","REACTOME","12"
"R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)",80,0.36472636658681,1.05018048057773,0.364421416234888,1,1,4624,"tags=36%, list=28%, signal=26%","8337/8351/8355/8357/8339/8341/8363/128312/8970/1030/8365/3012/8370/890/3017/3013/8353/51433/79813/64682/3725/51529/6774/8349/5594/6195/7314/5970/55766","REACTOME","12"
"R-HSA-5656121","Translesion synthesis by POLI",17,-0.490209656905037,-1.10028558855242,0.365426695842451,1,1,3528,"tags=47%, list=21%, signal=37%","6119/6118/5981/11201/5982/10459/5983","REACTOME","12"
"R-HSA-1221632","Meiotic synapsis",54,0.391492567342821,1.05602263508417,0.368327402135231,1,1,2863,"tags=31%, list=17%, signal=26%","8337/10734/6847/672/8339/8341/8363/128312/8970/26277/8365/3012/8370/7014/3017/3013/256126","REACTOME","12"
"R-HSA-196741","Cobalamin (Cbl, vitamin B12) transport and metabolism",19,-0.46671011025867,-1.06983108631197,0.369230769230769,1,1,104,"tags=11%, list=1%, signal=10%","8029","REACTOME","12"
"R-HSA-2980736","Peptide hormone metabolism",66,-0.352462005037723,-1.03216005372569,0.369266055045872,1,1,3176,"tags=27%, list=19%, signal=22%","83729/25924/1363/51738/4644/30001/56605/183/1636/3624/54536/5126/1359/5080/2784/2028/1081","REACTOME","12"
"R-HSA-442660","Na+/Cl- dependent neurotransmitter transporters",14,0.527981941793799,1.10245977772556,0.369485294117647,1,1,1134,"tags=29%, list=7%, signal=27%","6582/6540/6538/340024","REACTOME","12"
"R-HSA-2672351","Stimuli-sensing channels",89,-0.340615695909753,-1.04245251695551,0.370192307692308,1,1,308,"tags=8%, list=2%, signal=8%","79054/6263/6261/285335/844/57113","REACTOME","12"
"R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors",29,-0.420245372014664,-1.04774821174922,0.370288248337029,1,1,38,"tags=7%, list=0%, signal=7%","1081","REACTOME","12"
"R-HSA-6807878","COPI-mediated anterograde transport",89,0.353963738985696,1.03508174883595,0.370307167235495,1,1,1704,"tags=9%, list=10%, signal=8%","81027/57731/287/10382/51332/1780/2348/51807","REACTOME","12"
"R-HSA-1369062","ABC transporters in lipid homeostasis",15,-0.504097162042415,-1.10717826065695,0.370535714285714,1,1,2563,"tags=27%, list=16%, signal=23%","10350/20/64241","REACTOME","12"
"R-HSA-446193","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",74,-0.345495398755781,-1.03336432465587,0.372596153846154,1,1,2914,"tags=24%, list=18%, signal=20%","4351/91869/4597/2762/29929/84920/64841/7903/10825/6489/8869/199857/10610/6480/6487/9945/51046","REACTOME","12"
"R-HSA-425561","Sodium/Calcium exchangers",10,0.551213847171358,1.07742058728297,0.374524714828897,1,1,607,"tags=20%, list=4%, signal=19%","6543/25769","REACTOME","12"
"R-HSA-389948","PD-1 signaling",14,-0.508693878496197,-1.0967298320291,0.375545851528384,1,1,1794,"tags=29%, list=11%, signal=25%","3122/917/919","REACTOME","12"
"R-HSA-70895","Branched-chain amino acid catabolism",22,-0.443813790959895,-1.0545468234974,0.375809935205184,1,1,4971,"tags=41%, list=30%, signal=29%","1738/64087/586/3712/38/549/56922/593","REACTOME","12"
"R-HSA-74752","Signaling by Insulin receptor",274,0.310324877858985,1.03189623118467,0.37904468412943,1,1,1459,"tags=7%, list=9%, signal=6%","54106/115727/2903/5923/57731/7450/22821/815/534/2668/50617/27006/1437/51332/152831/22866/5924/2069/1742","REACTOME","12"
"R-HSA-5357786","TNFR1-induced proapoptotic signaling",13,0.530977631684414,1.09842258229465,0.379816513761468,1,1,3271,"tags=31%, list=20%, signal=25%","9099/7186/1540/8772","REACTOME","12"
"R-HSA-937072","TRAF6 mediated induction of TAK1 complex",15,-0.496837795667386,-1.09123408710911,0.381696428571429,1,1,1320,"tags=27%, list=8%, signal=25%","23098/353376/929","REACTOME","12"
"R-HSA-2514859","Inactivation, recovery and regulation of the phototransduction cascade",24,-0.441207798429533,-1.05335405642657,0.383297644539615,1,1,1555,"tags=29%, list=9%, signal=26%","5588/2868/131890/3000/1258/2979","REACTOME","12"
"R-HSA-6803157","Antimicrobial peptides",29,0.436224526991735,1.06388545964785,0.38475499092559,1,1,1608,"tags=17%, list=10%, signal=16%","114770/5068/10578/5320/55600","REACTOME","12"
"R-HSA-5655862","Translesion synthesis by POLK",17,-0.480180354035907,-1.07777461339171,0.385120350109409,1,1,4941,"tags=47%, list=30%, signal=33%","51426/6119/6118/5981/5982/10459/5983","REACTOME","12"
"R-HSA-1368108","BMAL1:CLOCK,NPAS2 activates circadian gene expression",45,-0.385510468775482,-1.0398928257511,0.385167464114833,1,1,3002,"tags=22%, list=18%, signal=18%","23373/6095/6604/9572/28999/1390/5187/1628/2155","REACTOME","12"
"R-HSA-187687","Signalling to ERKs",217,0.313204286642597,1.02287213564551,0.386473429951691,1,1,1853,"tags=9%, list=11%, signal=8%","115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/6300/152831/22866/5924/2069/1742/409/1849/2247","REACTOME","12"
"R-HSA-5576893","Phase 2 - plateau phase",20,0.46701578086024,1.06510866834747,0.387387387387387,1,1,1373,"tags=20%, list=8%, signal=18%","59285/27092/9254/778","REACTOME","12"
"R-HSA-1483255","PI Metabolism",71,0.368166958239316,1.04384735085186,0.387931034482759,1,1,4744,"tags=31%, list=29%, signal=22%","93492/126282/660/57664/3635/23396/84725/22874/27124/51763/9108/8871/5293/5289/3636/5287/8395/65977/8897/55361/4534/81544","REACTOME","12"
"R-HSA-6782135","Dual incision in TC-NER",65,-0.350144649232667,-1.02438624185659,0.389908256880734,1,1,5342,"tags=46%, list=32%, signal=31%","5435/54107/10450/10714/6233/57654/51426/9716/6119/7874/9978/2071/4331/6118/5981/5436/1022/2068/3150/5427/5426/8451/6917/902/5982/5425/2074/2072/5983","REACTOME","12"
"R-HSA-211958","Miscellaneous substrates",11,0.545436295294058,1.07861637125223,0.390151515151515,1,1,902,"tags=27%, list=5%, signal=26%","54905/1580/1579","REACTOME","12"
"R-HSA-2160916","Hyaluronan uptake and degradation",11,0.546392564948859,1.08050742271671,0.390151515151515,1,1,1837,"tags=18%, list=11%, signal=16%","55576/8372","REACTOME","12"
"R-HSA-1237044","Erythrocytes take up carbon dioxide and release oxygen",10,-0.535053867760851,-1.07618940147787,0.390756302521008,1,1,2858,"tags=60%, list=17%, signal=50%","606495/51167/6521/762/358","REACTOME","12"
"R-HSA-1480926","O2/CO2 exchange in erythrocytes",10,-0.535053867760851,-1.07618940147787,0.390756302521008,1,1,2858,"tags=60%, list=17%, signal=50%","606495/51167/6521/762/358","REACTOME","12"
"R-HSA-71064","Lysine catabolism",12,0.535017901989295,1.0880544679249,0.392988929889299,1,1,2522,"tags=42%, list=15%, signal=35%","51268/123688/89874/2639/51166","REACTOME","12"
"R-HSA-202433","Generation of second messenger molecules",22,-0.438617480214535,-1.04219985929295,0.393088552915767,1,1,1794,"tags=27%, list=11%, signal=24%","3122/917/51466/7454/919","REACTOME","12"
"R-HSA-73893","DNA Damage Bypass",47,-0.38010045695568,-1.03532729851238,0.393939393939394,1,1,5046,"tags=40%, list=31%, signal=28%","10714/6233/51426/6119/9978/9768/6118/5981/7398/5427/11201/5426/8451/5982/10459/5425/5983/51514","REACTOME","12"
"R-HSA-112412","SOS-mediated signalling",202,0.316184411599597,1.02738092543302,0.396103896103896,1,1,1853,"tags=9%, list=11%, signal=8%","115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/409/1849/2247","REACTOME","12"
"R-HSA-179812","GRB2 events in EGFR signaling",202,0.316184411599597,1.02738092543302,0.396103896103896,1,1,1853,"tags=9%, list=11%, signal=8%","115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/409/1849/2247","REACTOME","12"
"R-HSA-180336","SHC1 events in EGFR signaling",202,0.316184411599597,1.02738092543302,0.396103896103896,1,1,1853,"tags=9%, list=11%, signal=8%","115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/409/1849/2247","REACTOME","12"
"R-HSA-5673001","RAF/MAP kinase cascade",202,0.316184411599597,1.02738092543302,0.396103896103896,1,1,1853,"tags=9%, list=11%, signal=8%","115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/409/1849/2247","REACTOME","12"
"R-HSA-201681","TCF dependent signaling in response to WNT",178,0.322184028423775,1.03219382851776,0.396321070234114,1,1,4704,"tags=31%, list=28%, signal=22%","8337/8351/8355/8357/23072/8339/8341/8363/128312/139285/7090/8085/83439/8970/8365/4040/3012/10023/8322/8370/1855/207/3017/3013/22943/8353/1455/23401/83999/5526/25776/1454/6659/8295/7483/5694/9580/7855/8395/1857/5515/208/7091/9736/8349/90780/8312/23198/4221/7314/5688/8325/55766/5683/55553","REACTOME","12"
"R-HSA-399955","SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion",13,0.52285272089232,1.08161474527738,0.396330275229358,1,1,4967,"tags=62%, list=30%, signal=43%","2242/23396/5361/7094/55558/27289/5362/2534","REACTOME","12"
"R-HSA-187706","Signalling to p38 via RIT and RIN",203,0.316162944996972,1.02726136813838,0.397727272727273,1,1,1853,"tags=9%, list=11%, signal=8%","115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/409/1849/2247","REACTOME","12"
"R-HSA-912526","Interleukin receptor SHC signaling",212,0.313926877186912,1.02303501017813,0.397727272727273,1,1,1853,"tags=9%, list=11%, signal=8%","115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/409/1849/3635/2247","REACTOME","12"
"R-HSA-3247509","Chromatin modifying enzymes",236,0.312005692920406,1.02480953017091,0.398425196850394,1,1,4945,"tags=35%, list=30%, signal=25%","8337/8351/8355/8357/8339/8341/8363/10629/128312/8085/8970/83933/55352/23338/8329/8365/2874/79831/6602/1108/27154/9739/3012/54859/11091/84444/79685/8289/7403/112869/51147/55683/11240/8370/9757/3017/3013/8353/54556/57459/56970/55193/64324/6839/23135/10943/86/23326/5253/79813/8726/8295/11143/53615/79084/54815/3054/55929/29072/9682/8648/23210/84159/8349/4297/387893/23067/57492/4791/84787/79595/5970/55766/196528/8242/64426/1387/26009/1107/9869/221656/2033","REACTOME","12"
"R-HSA-4839726","Chromatin organization",236,0.312005692920406,1.02480953017091,0.398425196850394,1,1,4945,"tags=35%, list=30%, signal=25%","8337/8351/8355/8357/8339/8341/8363/10629/128312/8085/8970/83933/55352/23338/8329/8365/2874/79831/6602/1108/27154/9739/3012/54859/11091/84444/79685/8289/7403/112869/51147/55683/11240/8370/9757/3017/3013/8353/54556/57459/56970/55193/64324/6839/23135/10943/86/23326/5253/79813/8726/8295/11143/53615/79084/54815/3054/55929/29072/9682/8648/23210/84159/8349/4297/387893/23067/57492/4791/84787/79595/5970/55766/196528/8242/64426/1387/26009/1107/9869/221656/2033","REACTOME","12"
"R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC",23,0.453730854025424,1.04730776944799,0.398523985239852,1,1,497,"tags=9%, list=3%, signal=8%","81027/10382","REACTOME","12"
"R-HSA-186797","Signaling by PDGF",322,0.301537166745512,1.01881862047172,0.398791540785498,1,1,3993,"tags=24%, list=24%, signal=18%","930/115727/2903/5923/57731/7450/22821/1285/815/1293/2668/111/940/27006/1437/51332/152831/22866/10000/5924/7058/2069/1742/7057/409/1849/2247/7059/23035/7060/10256/3932/1290/23396/5153/7157/369/5335/7094/115/207/2886/1850/3718/6199/9693/54756/8440/3667/5154/10156/818/1287/5293/26281/8844/9564/685/5566/8817/5526/7249/57690/153090/5605/6778/80824/8870/1843/5694/112/9048/3674/1398/8395/5515","REACTOME","12"
"R-HSA-5684996","MAPK1/MAPK3 signaling",207,0.314019864307079,1.02315450298637,0.401294498381877,1,1,1853,"tags=9%, list=11%, signal=8%","115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/409/1849/2247","REACTOME","12"
"R-HSA-6794361","Interactions of neurexins and neuroligins at synapses",44,0.394470224632947,1.03372651162932,0.403846153846154,1,1,2388,"tags=27%, list=14%, signal=23%","2915/2903/9229/9379/347730/9454/320/1742/54413/9546/57555/22839","REACTOME","12"
"R-HSA-937041","IKK complex recruitment mediated by RIP1",22,-0.430421765600359,-1.0227260056437,0.403887688984881,1,1,1320,"tags=36%, list=8%, signal=34%","6233/330/329/7334/23098/353376/929","REACTOME","12"
"R-HSA-2404192","Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)",253,0.309179108225267,1.02354899960704,0.406832298136646,1,1,1736,"tags=8%, list=11%, signal=7%","54106/115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/3481/409/1849","REACTOME","12"
"R-HSA-2428924","IGF1R signaling cascade",253,0.309179108225267,1.02354899960704,0.406832298136646,1,1,1736,"tags=8%, list=11%, signal=7%","54106/115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/3481/409/1849","REACTOME","12"
"R-HSA-2428928","IRS-related events triggered by IGF1R",253,0.309179108225267,1.02354899960704,0.406832298136646,1,1,1736,"tags=8%, list=11%, signal=7%","54106/115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/3481/409/1849","REACTOME","12"
"R-HSA-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1",13,0.514370957331405,1.06406869422541,0.407339449541284,1,1,2486,"tags=31%, list=15%, signal=26%","5422/5558/7029/7027","REACTOME","12"
"R-HSA-170984","ARMS-mediated activation",204,0.314435608466472,1.02248788643224,0.407467532467532,1,1,1853,"tags=9%, list=11%, signal=8%","115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/409/1849/2247","REACTOME","12"
"R-HSA-373760","L1CAM interactions",98,0.341309149253295,1.00698118847957,0.407470288624788,1,1,1886,"tags=15%, list=11%, signal=14%","81027/57731/287/284217/10382/6335/4478/51332/8515/1742/51807/6327/6324/24137/8506","REACTOME","12"
"R-HSA-5578775","Ion homeostasis",43,-0.380296741325426,-1.02692969996015,0.408352668213457,1,1,382,"tags=12%, list=2%, signal=11%","6263/478/6261/844","REACTOME","12"
"R-HSA-375165","NCAM signaling for neurite out-growth",228,0.310736306500783,1.01854010177823,0.410543130990415,1,1,1459,"tags=8%, list=9%, signal=8%","115727/2903/5923/57731/7450/22821/1285/815/1293/2668/27006/1437/8913/51332/152831/22866/5924/2069/1742","REACTOME","12"
"R-HSA-5576892","Phase 0 - rapid depolarisation",32,0.415954446343272,1.03910429926182,0.412078152753108,1,1,1767,"tags=28%, list=11%, signal=25%","815/2257/6335/59285/27092/9254/778/6327/6324","REACTOME","12"
"R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer",25,0.447022732214613,1.0460791168192,0.41340782122905,1,1,5339,"tags=48%, list=32%, signal=33%","10000/207/6199/7249/208/79109/572/84335/2475/55615/2932/5170","REACTOME","12"
"R-HSA-112399","IRS-mediated signalling",250,0.309738429346519,1.02211237034228,0.413793103448276,1,1,1459,"tags=7%, list=9%, signal=6%","54106/115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742","REACTOME","12"
"R-HSA-180292","GAB1 signalosome",108,0.334644840574429,1.01139353352878,0.415282392026578,1,1,5392,"tags=42%, list=33%, signal=28%","930/940/27006/152831/10000/2069/2247/23035/3932/23396/7157/207/6199/3667/5154/5293/26281/685/8817/5526/7249/57690/8870/8395/5515/1445/208/4343/23239/5594/79109/5829/572/84335/2475/145957/55615/1839/2534/6714/5529/2932/5170/2261/2064","REACTOME","12"
"R-HSA-156580","Phase II conjugation",89,-0.332539328323,-1.01773483711934,0.415865384615385,1,1,2122,"tags=19%, list=13%, signal=17%","116285/6819/494143/7364/6820/653689/55347/6818/25830/54659/2939/2687/2949/54577/54600/27233","REACTOME","12"
"R-HSA-170968","Frs2-mediated activation",205,0.313134799073203,1.01914838995597,0.416801292407108,1,1,1853,"tags=9%, list=11%, signal=8%","115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/409/1849/2247","REACTOME","12"
"R-HSA-438066","Unblocking of NMDA receptor, glutamate binding and activation",12,-0.507024736081092,-1.05536856180943,0.417391304347826,1,1,86,"tags=25%, list=1%, signal=25%","2905/2892","REACTOME","12"
"R-HSA-5632684","Hedgehog 'on' state",79,0.35406678454926,1.01748843982733,0.417525773195876,1,1,755,"tags=5%, list=5%, signal=5%","132884/64399/23432/91653","REACTOME","12"
"R-HSA-1502540","Signaling by Activin",12,-0.506570471399619,-1.05442301294475,0.419565217391304,1,1,1504,"tags=17%, list=9%, signal=15%","8928","REACTOME","12"
"R-HSA-2142845","Hyaluronan metabolism",15,0.492862384154152,1.05013648121442,0.422382671480144,1,1,1837,"tags=20%, list=11%, signal=18%","55576/3037/8372","REACTOME","12"
"R-HSA-74751","Insulin receptor signalling cascade",252,0.307635426349554,1.01820627758503,0.423017107309487,1,1,1459,"tags=7%, list=9%, signal=6%","54106/115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742","REACTOME","12"
"R-HSA-3322077","Glycogen synthesis",14,-0.4829473104438,-1.04122094849603,0.423580786026201,1,1,4941,"tags=50%, list=30%, signal=35%","2992/378884/7360/2632/7957/5507","REACTOME","12"
"R-HSA-169893","Prolonged ERK activation events",207,0.31141038019799,1.01465215737019,0.423948220064725,1,1,1853,"tags=9%, list=11%, signal=8%","115727/2903/5923/57731/7450/22821/815/2668/27006/1437/51332/152831/22866/5924/2069/1742/409/1849/2247","REACTOME","12"
"R-HSA-373752","Netrin-1 signaling",35,-0.38476655494939,-1.00346770971467,0.424379232505643,1,1,1550,"tags=11%, list=9%, signal=10%","137970/6586/57113","REACTOME","12"
"R-HSA-6802957","Oncogenic MAPK signaling",70,0.358444549068608,1.01280039442019,0.428819444444444,1,1,5387,"tags=41%, list=33%, signal=28%","7450/22821/22866/57670/409/10256/369/7094/11044/10018/1185/10156/8844/153090/5605/3674/1445/23164/9715/5594/8315/23499/408/8831/6714/5894/8437/56829/8805","REACTOME","12"
"R-HSA-1257604","PIP3 activates AKT signaling",105,0.333257302671854,1.00089839010092,0.429292929292929,1,1,5392,"tags=41%, list=33%, signal=28%","930/940/27006/152831/10000/2069/2247/23035/3932/23396/7157/207/6199/3667/5154/5293/26281/685/8817/5526/7249/57690/8870/8395/5515/208/4343/23239/5594/79109/572/84335/2475/145957/55615/1839/2534/6714/5529/2932/5170/2261/2064","REACTOME","12"
"R-HSA-166658","Complement cascade",33,0.404121491773775,1.01776658073493,0.429577464788732,1,1,2338,"tags=27%, list=14%, signal=23%","2219/5199/719/1675/716/733/715/717/7448","REACTOME","12"
"R-HSA-166663","Initial triggering of complement",14,0.49620481795806,1.03610712793288,0.430147058823529,1,1,2696,"tags=50%, list=16%, signal=42%","2219/5199/1675/716/715/717/720","REACTOME","12"
"R-HSA-5686938","Regulation of TLR by endogenous ligand",11,-0.505774056682008,-1.03359734488459,0.430379746835443,1,1,661,"tags=27%, list=4%, signal=26%","3929/10333","REACTOME","12"
"R-HSA-110312","Translesion synthesis by REV1",16,-0.470330253960414,-1.04494901381087,0.431072210065646,1,1,4941,"tags=44%, list=30%, signal=31%","6119/6118/5981/5982/10459/5983","REACTOME","12"
"R-HSA-199418","Negative regulation of the PI3K/AKT network",74,0.354978049359658,1.01206376038418,0.431740614334471,1,1,4100,"tags=30%, list=25%, signal=22%","930/940/27006/152831/10000/2069/2247/23035/3932/23396/207/3667/5154/5293/26281/685/8817/5526/8870/8395/5515/208","REACTOME","12"
"R-HSA-202430","Translocation of ZAP-70 to Immunological synapse",11,-0.50453493559165,-1.03106508319172,0.432489451476793,1,1,1794,"tags=36%, list=11%, signal=32%","3122/917/919","REACTOME","12"
"R-HSA-5654700","FRS-mediated FGFR2 signaling",17,-0.460746350276182,-1.03415459497,0.433260393873085,1,1,524,"tags=18%, list=3%, signal=17%","10817/2252","REACTOME","12"
"R-HSA-3214842","HDMs demethylate histones",37,0.395479553353244,1.01422406865359,0.434782608695652,1,1,4212,"tags=38%, list=25%, signal=28%","8351/8355/8357/8363/8365/79831/7403/8370/8353/23135/5253/9682/23210/84159","REACTOME","12"
"R-HSA-437239","Recycling pathway of L1",42,0.390909385738229,1.01678569796116,0.436170212765957,1,1,1815,"tags=12%, list=11%, signal=11%","81027/10382/4478/51807/24137","REACTOME","12"
"R-HSA-373076","Class A/1 (Rhodopsin-like receptors)",153,0.320363141678315,1.00795794672828,0.436666666666667,1,1,1803,"tags=20%, list=11%, signal=18%","2834/10850/6865/5031/719/6360/3640/10886/3362/2357/3814/6352/3627/6915/1269/2833/1813/4935/552/5021/3792/5995/4543/165140/146/623/5739/6370/64106/154/611","REACTOME","12"
"R-HSA-6802949","Signaling by RAS mutants",46,0.386217423206328,1.01822995750358,0.437062937062937,1,1,5141,"tags=43%, list=31%, signal=30%","7450/22821/22866/409/10256/369/7094/10156/8844/153090/5605/3674/1445/5594/8315/408/8831/6714/5894/8437","REACTOME","12"
"R-HSA-418597","G alpha (z) signalling events",35,-0.381302564717366,-0.994433654389716,0.437923250564334,1,1,2743,"tags=29%, list=17%, signal=24%","150/5588/2790/59345/2786/107/109/5999/2784","REACTOME","12"
"R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding",30,0.412682003768147,1.01323225620636,0.440217391304348,1,1,497,"tags=7%, list=3%, signal=6%","81027/10382","REACTOME","12"
"R-HSA-6802948","Signaling by high-kinase activity BRAF mutants",33,0.398834791045014,1.00445220019935,0.441901408450704,1,1,5113,"tags=42%, list=31%, signal=29%","7450/22866/409/10256/369/7094/8844/5605/3674/1445/5594/408/6714/5894","REACTOME","12"
"R-HSA-8876198","RAB GEFs exchange GTP for GDP on RABs",86,0.341906565650093,0.995896711731986,0.443123938879457,1,1,3005,"tags=17%, list=18%, signal=14%","51209/338382/10000/9610/201627/27147/6764/79890/7109/11021/57589/207/1122/51762/117177","REACTOME","12"
"R-HSA-5358346","Hedgehog ligand biogenesis",61,0.366676442425509,1.01449840702294,0.443462897526502,1,1,129,"tags=2%, list=1%, signal=2%","57758","REACTOME","12"
"R-HSA-198203","PI3K/AKT activation",106,0.330965611989948,0.993807235518095,0.443507588532884,1,1,5392,"tags=41%, list=33%, signal=28%","930/940/27006/152831/10000/2069/2247/23035/3932/23396/7157/207/6199/3667/5154/5293/26281/685/8817/5526/7249/57690/8870/8395/5515/208/4343/23239/5594/79109/572/84335/2475/145957/55615/1839/2534/6714/5529/2932/5170/2261/2064","REACTOME","12"
"R-HSA-977444","GABA B receptor activation",30,-0.393074125235178,-0.986663025034915,0.448888888888889,1,1,2162,"tags=30%, list=13%, signal=26%","3760/3765/2786/107/109/3759/2784/3766","REACTOME","12"
"R-HSA-991365","Activation of GABAB receptors",30,-0.393074125235178,-0.986663025034915,0.448888888888889,1,1,2162,"tags=30%, list=13%, signal=26%","3760/3765/2786/107/109/3759/2784/3766","REACTOME","12"
"R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint",72,0.356195481705953,1.01139458368222,0.449050086355786,1,1,4642,"tags=24%, list=28%, signal=17%","81027/10382/63943/51807/7157/9133/10376/7846/10383/5694/84790/7277/23198/10381/7314/5688/5683","REACTOME","12"
"R-HSA-5654696","Downstream signaling of activated FGFR2",22,-0.408718804974923,-0.971157558123083,0.449244060475162,1,1,524,"tags=14%, list=3%, signal=13%","10817/2252","REACTOME","12"
"R-HSA-198323","AKT phosphorylates targets in the cytosol",13,0.496318482019353,1.02672390724037,0.44954128440367,1,1,5286,"tags=54%, list=32%, signal=37%","10000/207/7249/208/572/84335/2932","REACTOME","12"
"R-HSA-75205","Dissolution of Fibrin Clot",13,0.498359221462891,1.03094554324837,0.44954128440367,1,1,2354,"tags=31%, list=14%, signal=26%","5270/5345/5328/5055","REACTOME","12"
